review_id,product_id,review
119,5,순하고 부드럽고 아이한테 쓸려고 구매한건데 맘에들어요
120,6,건조한 겨울에만 얼굴이 당기는줄 알았어요 근데 아니더라구요! 한 여름에도 땀을 너무 많이 흘리면 로션을 발라도 얼굴이 당길때가 많았어요... 오일을 바르면 여름엔 또 너무 번들거리고... 그럴때 딱 좋은 요 수분 크림! 민감 피부는 아닌데도 너무 잘 맞는 크림! 이전에 사용했던 기억이 있어서 컬리에 좋은 패키지로 판매하길래 겟! 수딩폼까지 주니행사할때 여행용으로 사용하기 너무 좋아요! 잘 쓸게요
121,6,워낙 스테디셀러라 전에 애가써보고 다시 사달라고해서요 용기가 더 가벼워졌네요 뚜껑에 점자 닥터지 배려깊네요 약간 감동!!! 여드름쟁이들에게 잘들어요
122,6,수분가득하니 바르고나면 피부 진정되고 촉촉해져요ㅎ 요즘 건조한계절이라 이거 바르고 영양크림 덧발라주면 촉촉함이 오래가요
123,6,가격 저렴하게 잘샀어요
124,6,울아들줄려고샀는데 별로라고.ㅠ
125,6,난 옛날버전이 더 좋았지만.. 진정 효과는 있음 
126,6,갑자기 여드름이 많아진 아이를 위해 구입했어요.  유분감이 많지 않아서 좋다고 하네요.
127,6,건조해서 잘때 바르고자니  촉촉하고 좋으네요
128,6,늘쓰는제품이라 믿고써요
129,6,항상 아이가 쓰는 제품인데 이 구성은 용량이 작아서 금방 쓸것 같아요.
130,6,늘 애용하는 수분크림입니다.
131,6,촉촉한 수딩크림 부드러위서 괜찮아요
132,6,부드럽고 향이 진하지 않아 좋아요
133,6,인기많아 사용을 꼭 해보고 싶었어요ㅋ 좋길 바래봅니닷
134,6,50미리 2개짜리네여. 수분크림 좋아요!
135,6,건조한 겨울이라 구매했습니다. 효과 좋습니다.
136,6,신랑이랑 저랑 같이 사용하기 좋아요 부담없이 바르기 좋은 크림이예요
137,6,생각한 것보다 크기는 작은데 크림 자체는 맘에 들어요
138,6,수딩 크림 산뜻하고 수분감 지속력 괜찮네요.
139,6,건성피부라 항시 사용하는데 사은품도 좋아요
140,7,무더운 여름이 지나가고 보습이 계절이 왔네요 벌써부터 코 훌쩍 피부 간질간질  조금만 끈적여도 안바르고 다니는 아들때문에 항상 컬리에서 피지오겔을 주문하는 1인입니다 피지오겔로션 세일도 하고 사은품이벤트도 있어 넘 좋았어요 뷰컬페 기간에 할인에 할인을 더하니 더 좋았구요 피지오겔 좋은건 다 알잖아요  건조하면 피부트러블 건조증으로 온몸을 벅벅 긁는 아들 등짝스메싱 대신에 살포시 책상위에 올려놓으니 엄청 좋아합니다 엄마인 저도 피지오겔스킨 로션 크림만 사용하고 있어요 ㅎㅎ
141,7,"이름값 하는 피지오겔 강추 합니다.   DMT페이셜 크림 써보고 너무 좋아서 구입해  봤습니다.  저는 수부지 피부에 평소 메이크업 하지 않고 기초만 합니다.  스킨로션에센스 따로 바르지 않고 스킨다음 로션이나 크림 하나로 마무리 하는 간편함을 좋아합니다. 이 제품이 저에게는 딱 안성맞춤 이네요.  제형이 약간 묽고 가벼워 발림성이 좋아요.  바르면 촉촉하고 당김없이 유지되서 하나로도 충분 합니다.  로션펌핑용기도 오픈, 클로즈 변경 가능하고 용량도 많이 크지 않아 여행용으로도 적당해요.  쿠폰으로 2만원으로 구입해서 기분좋습니다. 컬리 이벤트 많이 해서 정말 좋아요. "
142,7,피지오겔 꾸준히 사용중입니다
143,7,묽어서 바르기 편해요 남편이 그동안 바디로션 바르기 힘들어했는데 이제 안힘들다고
144,7,몇년째 계속 피지오겔만 써요
145,7,피지오겔 오래전부터 사용하는 제품인데 저렴하게 구매했네요
146,7,바디로션 이거순하고 흡수잘되서 지난번에사보고 또구매
147,7,저렴한 가격에 구매했습니다
148,7,부드럽게 잘 발리고 수분감도 좋아요
149,7,아주 극 예민한 피부인데 트러블 없이 좋아요
150,7,보습 1도 안됨. 이런걸 바디제품이라고
151,7,피지오겔 저렴하게.잘 샀어요 저자극용으로 피지오겔만한것이 없는듯해요 피부에 잘 스며들고 보습효과도 좋은듯합니다. 제품도 좋지만 배송이 정말 마음에 듭니다. 정말 순식간에 문앞에 도착해있네요 자주 구매할께요
152,7,바디로션 무향이라 좋아요
153,7,기본 로션으로 여기저기 바르기 좋아요
154,7,할인받아서 저렴히 샀어요
155,7,로션 향에 민감해서 피지오겔만 쭉 사용하고 있는데 컬리서 살 수 있게 돼서 너무 좋으네요
156,7,겨울이라 좀 더 촉촉한게 필요해서 샀어요 ㅎ 
157,7,로션은 이것만 써요 할인해서 좋아요
158,7,건조한계절이 돌아왔어요 자극없이 바르고싶어서 선택했어요 만족합니다
159,7,아이들 어렸을적 알게되어 사용하던 피지오겔  건조한 날씨에 가볍게 바르기 좋아요
160,8,무더운 여름이 지나가고 보습이 계절이 왔네요 벌써부터 코 훌쩍 피부 간질간질  조금만 끈적여도 안바르고 다니는 아들때문에 항상 컬리에서 피지오겔을 주문하는 1인입니다 피지오겔로션 세일도 하고 사은품이벤트도 있어 넘 좋았어요 뷰컬페 기간에 할인에 할인을 더하니 더 좋았구요 피지오겔 좋은건 다 알잖아요  건조하면 피부트러블 건조증으로 온몸을 벅벅 긁는 아들 등짝스메싱 대신에 살포시 책상위에 올려놓으니 엄청 좋아합니다 엄마인 저도 피지오겔스킨 로션 크림만 사용하고 있어요 ㅎㅎ
161,8,피지오겔 꾸준히 사용중입니다
162,8,피지오겔 오래전부터 사용하는 제품인데 저렴하게 구매했네요
163,8,피지오겔 저렴하게.잘 샀어요 저자극용으로 피지오겔만한것이 없는듯해요 피부에 잘 스며들고 보습효과도 좋은듯합니다. 제품도 좋지만 배송이 정말 마음에 듭니다. 정말 순식간에 문앞에 도착해있네요 자주 구매할께요
164,8,기본 로션으로 여기저기 바르기 좋아요
165,8,로션 향에 민감해서 피지오겔만 쭉 사용하고 있는데 컬리서 살 수 있게 돼서 너무 좋으네요
166,8,겨울이라 좀 더 촉촉한게 필요해서 샀어요 ㅎ 
167,8,로션은 이것만 써요 할인해서 좋아요
168,8,아이들 어렸을적 알게되어 사용하던 피지오겔  건조한 날씨에 가볍게 바르기 좋아요
169,8,온가족 로션으로 좋아요 크림도 좋구여 신생아때부터 이것만 써요
170,8,세일해서 사봅니다 ㅎ
171,8,고딩 딸램이 씁니다. 젤로 무난하고 여드름 나는 피부에도 괜찮네요
172,8,피지오겔 보습잘되요
173,8,온 가족이 같이 씁니다
174,8,컬리로 피지오겔을 만나다니
175,8,남편이 필요하다고햐서 주문 세타필이나 피지오겔이면 무난해요
176,8,건조한 시기에 로션필수 인데.  저렴하게 잘 샀네요. 
177,8,남편이 늘 사용하는 로션입니다. 남편 피부가 약해서 유아용을 쓰다가 이제품으로 갈아탄지 10년 가까이 되는데 늘 이제품을 고집합니다. 순하고 향이 진하지 않아서 좋다고 합니다. 기존 사용하는 것이 떨어져가서 구매했어요.
178,8,좋아서 재구매 합니다
179,8,할인쿠폰 있어서 뭐살까 보다가 할인하길래 냉큼샀어요 시골인데도 저녁에 주문했는데 바로 담날왔어요! 감사해유
180,9,"시트에센스는 질질 흐르고 끈적이는거 싫어서  잘 안 쓰게 되더라구요 워시오프나 필오프가 더 편한듯.. 한데.. 여름이 오다보니 아무래도 미백에 관심이.. 이제부터는 기미,주근깨가 못 올라오게 꾹꾹 눌러줘야 하는데.. 꾸주니 미백제품을 사용할 자신이 없어서 일단 때마침 세일중인 요 제품을 구입 해 봤지요. 안 맞으면 남편줘야지 하고 ㅋㅋ 성분이 괜찮네요 위험요소가 없어요 더마제품은 워낙 중간이상은 가니까요 시트 얼굴위에 얹었는데 아무향기도 안나고 에센스가 흐르지 않네요  일단 좋아 자 누워봅니다 ㅋ 설명서에는 1020분 후에 떼어내라고 하는데 칼같이 시간 지키고 떼어내기 아깝잖아요 ㅋ 40분 후 떼어냈지. 시트는 다 마르지 않았구요  오!! 젤 걱정하던 끈적임이 없어서 비낼 팩에 남아있던 에센스까지 짜서 얼굴 전체에 더 바르고 흡수시켜줬네요. 얼굴이 촉촉 2회차에 안색에 드라마틱한 변화는 없었지만 요건 끝까지 다 제가 쓰려구여 ㅎㅎ 여름엔 보습. 미백, 주름 더 신경쓰셔야하는거 아시져 참고로 저는 40댜 후반입니다 ㅜ ㅠ.   브라이트닝 포뮬러도 구입해서 써봐야겠어요!! 장점 성분이 좋다, 에센스가 흐르지 않는다, 끈적임이 없다, 기능성미백, 주름개선이다, 가격이 저렴하다 단점 예뻐지면 피곤해지려나? ㅋㅋㅋㅋ"
181,9,"워낙에 건성피부라 평소에도 건조함을 종종 느끼긴 하지만 최근들어 날이 급 건조해졌는지 종일 입 주변이 메말라가는 느낌 ㅜㅜ  사실 피부 관리를 좀 귀찮아해서 지금껏 마스크팩을 사면 죄다 유통기한을 넘겨 버리기 일쑤였거든요. 유일하게 꾸준히 잘 사용한게 컬리에서 구매한 에필로우 속건조 마스크였는데 이번에도 그걸 구매할까 하다가 요 제품 평도 좋고 워낙에 저렴해서 반신반의하며 구매했는데 와 정말 구매한 저를 칭찬합니다.  일단 시트는 얇지 않고 좀 톡톡한 편이구요.  에센스는 주루륵 흐르는 묽은 에센스 아니고 점도가 있어요. 고농축인 느낌?! 양도 넉넉히 채워져있고요.  시트사진은 사용 후에 찍은거라 에센스가 많이 남아있지 않은 상태입니다  향은 거의 무향에 가까운데 어설픈 향 보다는 무향이 더 나을수도 있겠네요.  미백, 주름에 효과가 있다고 제품 설명에 나와있던데 촉촉함도 정말 대박입니다. 다른 후기글처럼 속건조 개선에도 좋을거 같아요.  제 피부가 예민한 편이라 보통 이런 마스크시트 붙이고 있으면 얼굴에 화끈거림이 있는데 이건 그런게 전혀 없었어요. 제약회사에서 만들어서 그런가.. 하고 생각했네요 그래서 더더욱 만족하고요.  에필로우 마스크에 이어서 요것도 유통기한 넘기는 일 없 아주 잘 사용할듯싶네요. 저렴한 가격이지만 여러모로 아주 마음에 드는 제품입니다!!"
182,9,건조해서 사봤어요
183,9,지난번 사용해보고 재구매해요. 수분감이 좋아요.
184,9,밀착력좋고 효과 좋은팩 ㅎㅎ 추천해요 
185,9,저는 이게 제일 잘맞더라고요 
186,9,재재재재구매입니다.
187,9,사은품도 챙겨주시고 감샂해요
188,9,여행갈 때 친구들이랑 나눠서쓰려고 구입했어요 이전에도 구입해서 사용하는데 팩후의 느낌이 촉촉하고 좋앙ᆢㄷ
189,9,세일때구매 그냥 무난하게 사용
190,9,제약회사에서 만든 제품이라 믿고 삽니다.
191,9,동국제약의 센텔리안 더마마스크팩은 사용하고나면 화장이 잘받는것 같아요
192,9,상품이 왔습니다 배송이 빠릅니다 
193,9,앞전에 좋아서 또 구매했어요 피부가 보들보들해져요
194,9,얼굴 아가되고싶어서 샀어여
195,9,데일리로 막쓰기 좋아요
196,9,나이드니 팩은 히너야죠
197,9,촉촉하고 자극없고 자주 주문하고 있어요
198,9,1일1팩용 가성비템으로 가끔 구입합니다.
199,9,마스크팩 자주 하려고 샀는데 앞으로 잘 해야죠
200,10,"이런 멀티밤은 보통 끈적임이 있어서 수시로 발라주기는 불편한데, 라로제 수분스틱은 끈적임이 정말 없어서 좋아요!! 바르자마자 싹 안으로 스미면서 흡수되는 느낌 그렇다고 보습력이 떨어지는 것도 아니고요! 촉촉하면서도 쿨링감이 느껴져서 이곳저곳 멀티밤으로 발라주기 좋아요 저는 눈가에도 사용하지만 이마, 팔자주름, 목 등 주름이 있어서 수분감을 주고 싶은 곳에는 모두 수시로 발라주는데요 메이크업 위에 발라도 밀림 없어서 좋아요! 그리고 자연유래 성분이라 그런지 바르면 피부가 편안해지는 느낌 ㅎㅎ 무향이라고 하는데 저는 은은한 향이 난다고 느꼈어요! 스틱이 작아서 들고다니며 수시로 발라주기 넘 좋아서 요즘 잘 쓰고 있습니다"
201,10,애용하고 있는 화장품이고. 그중에서도 몇개째 쓰고 있는지 모르겠어요 눈가외에도 건조함이 느껴지면 아무데나 다 발라요. 외출해서는 팔꿈치나 무릎에도 막 바르고요!!  용기가 돌려쓰는건데. 오히려 뚝 당겨 여는것보다 더 편하고 자동으로는 열릴일이 없어서. 휴대하기 너무 좋아요.  순하고 무향이라 아이랑 같이 쓰기 너무 좋고. 건조할때 바르면 즉각적으로 광채가 나면서 촉촉해지는게 느껴져요 제형도 발림성이 너무 좋지만 깨지거나 뭉개지지않을정도로 단단해서. 가방속 필수 아이템이예요!!  전 이마랑 팔자주름에 듬뿍 바르고 자요. 아이에 바르는 용으로 나와서 그런가 듬뿍듬뿍 발라도 뾰루지가 안올라와서 신기합니다!
202,10,"라로제 제품 모든 것이 다 평타이상으로 만족스러운데, 이 제품은 진짜 제 인생템 될 것 같아요!  제형은 젤리같은 스틱 제형이고, 만졌을 때 살짝 쫀쫀한 느낌이 나지만 끈적이거나 오일리하지 않아요.   발림성은 아주 매끄럽고 냉장고에 안넣어두어도 약간 시원한 쿨링감이 있어요 바를때 그 감촉이 좋아서 바른곳 또 바르고 또 바를 정도예요.   근데도 두껍게 발려서 답답하거나 하지 않아서 만족스러워요. 확실히 촉촉하고 수분충전되는 느낌인데 안바른 것 같은 그 느낌이 좋더라구요.  육아하면서 심신이 지칠 때 수시때때로 바르는데 주로 눈밑과 볼광대 입가 이마 이런데 발라줍니다. 향은 무향이라서 누구나 거부감 없이 쓸 수 있을 것 같아요. 다른 후기보면 향이 좀 있다는데 전 잘 모르겠네요ㅎㅎㅎ 여튼 바르면서 약한 그 쿨링감과 보습감으로 힐링되는 그 느낌이 굿이예요!  비싸도 다 쓰면 또 재구매하려구요! 근데 발라도발라도 잘 안줄어드는 것 같아서 오래오래 쓸 수 있는 템인것 같습니다!"
